record_year,model,displ,cyl,trans,drive,fuel,cert_region,veh_class,air_pollution_score,city_mpg,hwy_mpg,cmb_mpg,greenhouse_gas_score,smartway
2018,GMC Yukon 1500,6.2,8.0,Auto-10,2WD,Gasoline,CA,standard SUV,3,14,23,17,3,No
2018,GMC Yukon 1500,6.2,8.0,Auto-10,2WD,Gasoline,FA,standard SUV,3,14,23,17,3,No
2018,GMC Yukon 1500,6.2,8.0,Auto-10,4WD,Gasoline,CA,standard SUV,3,14,22,17,3,No
2018,GMC Yukon 1500,6.2,8.0,Auto-10,4WD,Gasoline,FA,standard SUV,3,14,22,17,3,No
2018,GMC Yukon 1500 XL,5.3,8.0,Auto-6,2WD,Ethanol/Gas,CA,standard SUV,3,12/16,17/23,14/19,3,No
2018,GMC Yukon 1500 XL,5.3,8.0,Auto-6,2WD,Ethanol/Gas,FA,standard SUV,3,12/16,17/23,14/19,3,No
2018,GMC Yukon 1500 XL,5.3,8.0,Auto-6,2WD,Gasoline,CA,standard SUV,3,16,23,19,3,No
2018,GMC Yukon 1500 XL,5.3,8.0,Auto-6,2WD,Gasoline,FA,standard SUV,3,16,23,19,3,No
2018,GMC Yukon 1500 XL,6.2,8.0,Auto-10,2WD,Gasoline,CA,standard SUV,3,14,23,17,3,No
2018,GMC Yukon 1500 XL,6.2,8.0,Auto-10,2WD,Gasoline,FA,standard SUV,3,14,23,17,3,No
2018,GMC Yukon XL 1500,5.3,8.0,Auto-6,4WD,Ethanol/Gas,CA,standard SUV,3,11/16,15/22,12/18,3,No
2018,GMC Yukon XL 1500,5.3,8.0,Auto-6,4WD,Ethanol/Gas,FA,standard SUV,3,11/16,15/22,12/18,3,No
2018,GMC Yukon XL 1500,5.3,8.0,Auto-6,4WD,Gasoline,CA,standard SUV,3,15,22,18,3,No
2018,GMC Yukon XL 1500,5.3,8.0,Auto-6,4WD,Gasoline,FA,standard SUV,3,15,22,18,3,No
2018,GMC Yukon XL 1500,6.2,8.0,Auto-10,4WD,Gasoline,CA,standard SUV,3,14,21,16,2,No
2018,GMC Yukon XL 1500,6.2,8.0,Auto-10,4WD,Gasoline,FA,standard SUV,3,14,21,16,2,No
2018,HONDA Civic 5Dr,1.5,4.0,CVT,2WD,Gasoline,CA,large car,7,31,40,34,8,Yes
2018,HONDA Civic 5Dr,1.5,4.0,CVT,2WD,Gasoline,FA,large car,7,31,40,34,8,Yes
2018,HONDA Civic 5Dr,1.5,4.0,CVT,2WD,Gasoline,CA,large car,3,31,40,34,8,Yes
2018,HONDA Civic 5Dr,1.5,4.0,CVT,2WD,Gasoline,FA,large car,3,31,40,34,8,Yes
2018,HONDA Civic 5Dr,1.5,4.0,Man-6,2WD,Gasoline,CA,large car,3,29,38,33,8,Yes
2018,HONDA Civic 5Dr,1.5,4.0,Man-6,2WD,Gasoline,FA,large car,3,29,38,33,8,Yes
2018,HONDA Civic 5Dr,1.5,4.0,SCV-7,2WD,Gasoline,CA,large car,7,30,36,32,7,Yes
2018,HONDA Civic 5Dr,1.5,4.0,SCV-7,2WD,Gasoline,FA,large car,7,30,36,32,7,Yes
2018,HONDA Civic 5Dr,1.5,4.0,SCV-7,2WD,Gasoline,CA,large car,3,30,36,32,7,Yes
2018,HONDA Civic 5Dr,1.5,4.0,SCV-7,2WD,Gasoline,FA,large car,3,30,36,32,7,Yes
2018,HONDA Fit,1.5,4.0,CVT,2WD,Gasoline,CA,station wagon,7,33,40,36,8,Yes
2018,HONDA Fit,1.5,4.0,CVT,2WD,Gasoline,FA,station wagon,7,33,40,36,8,Yes
2018,HONDA Fit,1.5,4.0,Man-6,2WD,Gasoline,CA,station wagon,3,29,36,31,7,Yes
2018,HONDA Fit,1.5,4.0,Man-6,2WD,Gasoline,FA,station wagon,3,29,36,31,7,Yes
2018,HONDA Fit,1.5,4.0,SCV-7,2WD,Gasoline,CA,station wagon,7,31,36,33,8,Yes
2018,HONDA Fit,1.5,4.0,SCV-7,2WD,Gasoline,FA,station wagon,7,31,36,33,8,Yes
2018,HONDA HR-V,1.8,4.0,CVT,2WD,Gasoline,FA,station wagon,3,28,34,31,7,Yes
2018,HONDA HR-V,1.8,4.0,CVT,2WD,Gasoline,CA,station wagon,3,28,34,31,7,Yes
2018,HONDA HR-V,1.8,4.0,CVT,4WD,Gasoline,FA,station wagon,3,27,31,29,6,No
2018,HONDA HR-V,1.8,4.0,CVT,4WD,Gasoline,CA,station wagon,3,27,31,29,6,No
2018,HONDA HR-V,1.8,4.0,Man-6,2WD,Gasoline,FA,station wagon,3,25,33,28,6,No
2018,HONDA HR-V,1.8,4.0,Man-6,2WD,Gasoline,CA,station wagon,3,25,33,28,6,No
2018,HONDA HR-V,1.8,4.0,SCV-7,2WD,Gasoline,FA,station wagon,3,28,34,31,7,Yes
2018,HONDA HR-V,1.8,4.0,SCV-7,2WD,Gasoline,CA,station wagon,3,28,34,31,7,Yes
2018,HONDA HR-V,1.8,4.0,SCV-7,4WD,Gasoline,FA,station wagon,3,27,31,29,6,No
2018,HONDA HR-V,1.8,4.0,SCV-7,4WD,Gasoline,CA,station wagon,3,27,31,29,6,No
2018,HONDA Ridgeline,3.5,6.0,Auto-6,2WD,Gasoline,CA,pickup,3,19,26,22,4,No
2018,HONDA Ridgeline,3.5,6.0,Auto-6,2WD,Gasoline,FA,pickup,3,19,26,22,4,No
2018,HONDA Ridgeline,3.5,6.0,Auto-6,4WD,Gasoline,CA,pickup,3,18,25,21,4,No
2018,HONDA Ridgeline,3.5,6.0,Auto-6,4WD,Gasoline,FA,pickup,3,18,25,21,4,No
2018,HYUNDAI Elantra,1.4,4.0,AutoMan-7,2WD,Gasoline,CA,midsize car,3,32,40,35,8,Yes
2018,HYUNDAI Elantra,1.4,4.0,AutoMan-7,2WD,Gasoline,FA,midsize car,3,32,40,35,8,Yes
2018,HYUNDAI Elantra,1.6,4.0,AutoMan-7,2WD,Gasoline,FA,midsize car,3,26,33,29,6,No
2018,HYUNDAI Elantra,1.6,4.0,AutoMan-7,2WD,Gasoline,CA,midsize car,3,26,33,29,6,No
2018,HYUNDAI Elantra,1.6,4.0,Man-6,2WD,Gasoline,FA,midsize car,3,22,30,25,5,No
2018,HYUNDAI Elantra,1.6,4.0,Man-6,2WD,Gasoline,CA,midsize car,3,22,30,25,5,No
2018,HYUNDAI Elantra,2.0,4.0,Man-6,2WD,Gasoline,CA,midsize car,5,26,36,29,6,No
2018,HYUNDAI Elantra,2.0,4.0,Man-6,2WD,Gasoline,FA,midsize car,5,26,36,29,6,No
2018,HYUNDAI Elantra,2.0,4.0,SemiAuto-6,2WD,Gasoline,CA,midsize car,7,28,37,32,7,Yes
2018,HYUNDAI Elantra,2.0,4.0,SemiAuto-6,2WD,Gasoline,FA,midsize car,7,28,37,32,7,Yes
2018,HYUNDAI Elantra,2.0,4.0,SemiAuto-6,2WD,Gasoline,CA,midsize car,5,28,37,32,7,Yes
2018,HYUNDAI Elantra,2.0,4.0,SemiAuto-6,2WD,Gasoline,FA,midsize car,5,28,37,32,7,Yes
2018,HYUNDAI Elantra GT,1.6,4.0,AutoMan-7,2WD,Gasoline,FA,large car,3,26,32,28,6,No
2018,HYUNDAI Elantra GT,1.6,4.0,AutoMan-7,2WD,Gasoline,CA,large car,3,26,32,28,6,No
2018,HYUNDAI Elantra GT,1.6,4.0,Man-6,2WD,Gasoline,FA,large car,3,22,29,25,5,No
2018,HYUNDAI Elantra GT,1.6,4.0,Man-6,2WD,Gasoline,CA,large car,3,22,29,25,5,No
2018,HYUNDAI Elantra GT,2.0,4.0,Man-6,2WD,Gasoline,CA,large car,3,23,31,26,5,No
2018,HYUNDAI Elantra GT,2.0,4.0,Man-6,2WD,Gasoline,FA,large car,3,23,31,26,5,No
2018,HYUNDAI Elantra GT,2.0,4.0,SemiAuto-6,2WD,Gasoline,CA,large car,3,24,32,27,6,No
2018,HYUNDAI Elantra GT,2.0,4.0,SemiAuto-6,2WD,Gasoline,FA,large car,3,24,32,27,6,No
2018,HYUNDAI Elantra SE,2.0,4.0,SemiAuto-6,2WD,Gasoline,CA,midsize car,7,29,38,33,8,Yes
2018,HYUNDAI Elantra SE,2.0,4.0,SemiAuto-6,2WD,Gasoline,FA,midsize car,7,29,38,33,8,Yes
2018,HYUNDAI Elantra SE,2.0,4.0,SemiAuto-6,2WD,Gasoline,CA,midsize car,5,29,38,33,8,Yes
2018,HYUNDAI Elantra SE,2.0,4.0,SemiAuto-6,2WD,Gasoline,FA,midsize car,5,29,38,33,8,Yes
2018,HYUNDAI Santa Fe,3.3,6.0,SemiAuto-6,2WD,Gasoline,FA,small SUV,3,18,25,21,4,No
2018,HYUNDAI Santa Fe,3.3,6.0,SemiAuto-6,2WD,Gasoline,CA,small SUV,3,18,25,21,4,No
2018,HYUNDAI Santa Fe,3.3,6.0,SemiAuto-6,4WD,Gasoline,FA,small SUV,3,18,24,20,4,No
2018,HYUNDAI Santa Fe,3.3,6.0,SemiAuto-6,4WD,Gasoline,CA,small SUV,3,18,24,20,4,No
2018,HYUNDAI Santa Fe Sport,2.0,4.0,SemiAuto-6,2WD,Gasoline,FA,small SUV,3,20,28,23,5,No
2018,HYUNDAI Santa Fe Sport,2.0,4.0,SemiAuto-6,2WD,Gasoline,CA,small SUV,3,20,28,23,5,No
2018,HYUNDAI Santa Fe Sport,2.0,4.0,SemiAuto-6,4WD,Gasoline,FA,small SUV,3,19,26,22,4,No
2018,HYUNDAI Santa Fe Sport,2.0,4.0,SemiAuto-6,4WD,Gasoline,CA,small SUV,3,19,26,22,4,No
2018,HYUNDAI Santa Fe Sport,2.4,4.0,SemiAuto-6,2WD,Gasoline,CA,small SUV,5,21,27,24,5,No
2018,HYUNDAI Santa Fe Sport,2.4,4.0,SemiAuto-6,2WD,Gasoline,FA,small SUV,5,21,27,24,5,No
2018,HYUNDAI Santa Fe Sport,2.4,4.0,SemiAuto-6,4WD,Gasoline,CA,small SUV,5,20,26,22,4,No
2018,HYUNDAI Santa Fe Sport,2.4,4.0,SemiAuto-6,4WD,Gasoline,FA,small SUV,5,20,26,22,4,No
2018,HYUNDAI Santa Fe Sport Ultimate,2.0,4.0,SemiAuto-6,2WD,Gasoline,FA,small SUV,3,20,27,23,5,No
2018,HYUNDAI Santa Fe Sport Ultimate,2.0,4.0,SemiAuto-6,2WD,Gasoline,CA,small SUV,3,20,27,23,5,No
2018,HYUNDAI Santa Fe Sport Ultimate,2.0,4.0,SemiAuto-6,4WD,Gasoline,FA,small SUV,3,19,24,21,4,No
2018,HYUNDAI Santa Fe Sport Ultimate,2.0,4.0,SemiAuto-6,4WD,Gasoline,CA,small SUV,3,19,24,21,4,No
2018,HYUNDAI Santa Fe Ultimate,3.3,6.0,SemiAuto-6,2WD,Gasoline,FA,small SUV,3,17,23,20,4,No
2018,HYUNDAI Santa Fe Ultimate,3.3,6.0,SemiAuto-6,2WD,Gasoline,CA,small SUV,3,17,23,20,4,No
2018,HYUNDAI Santa Fe Ultimate,3.3,6.0,SemiAuto-6,4WD,Gasoline,FA,small SUV,3,17,22,19,3,No
2018,HYUNDAI Santa Fe Ultimate,3.3,6.0,SemiAuto-6,4WD,Gasoline,CA,small SUV,3,17,22,19,3,No
2018,HYUNDAI Sonata,1.6,4.0,AutoMan-7,2WD,Gasoline,CA,large car,5,28,37,31,7,Yes
2018,HYUNDAI Sonata,1.6,4.0,AutoMan-7,2WD,Gasoline,FA,large car,5,28,37,31,7,Yes
2018,HYUNDAI Sonata,2.0,4.0,SemiAuto-8,2WD,Gasoline,CA,large car,5,23,32,26,5,No
2018,HYUNDAI Sonata,2.0,4.0,SemiAuto-8,2WD,Gasoline,FA,large car,5,23,32,26,5,No
2018,HYUNDAI Sonata,2.4,4.0,SemiAuto-6,2WD,Gasoline,CA,large car,7,25,35,28,6,No
2018,HYUNDAI Sonata,2.4,4.0,SemiAuto-6,2WD,Gasoline,FA,large car,7,25,35,28,6,No
2018,HYUNDAI Sonata,2.4,4.0,SemiAuto-6,2WD,Gasoline,CA,large car,5,25,35,28,6,No
2018,HYUNDAI Sonata,2.4,4.0,SemiAuto-6,2WD,Gasoline,FA,large car,5,25,35,28,6,No
2018,HYUNDAI Sonata SE,2.4,4.0,SemiAuto-6,2WD,Gasoline,CA,large car,7,25,36,29,6,No
2018,HYUNDAI Sonata SE,2.4,4.0,SemiAuto-6,2WD,Gasoline,FA,large car,7,25,36,29,6,No
2018,HYUNDAI Sonata SE,2.4,4.0,SemiAuto-6,2WD,Gasoline,CA,large car,5,25,36,29,6,No
2018,HYUNDAI Sonata SE,2.4,4.0,SemiAuto-6,2WD,Gasoline,FA,large car,5,25,36,29,6,No
2018,INFINITI Q50,2.0,4.0,SemiAuto-7,2WD,Gasoline,CA,midsize car,3,23,30,25,5,No
2018,INFINITI Q50,2.0,4.0,SemiAuto-7,2WD,Gasoline,FA,midsize car,3,23,30,25,5,No
2018,INFINITI Q50,2.0,4.0,SemiAuto-7,4WD,Gasoline,CA,midsize car,3,22,28,24,5,No
2018,INFINITI Q50,2.0,4.0,SemiAuto-7,4WD,Gasoline,FA,midsize car,3,22,28,24,5,No
2018,INFINITI Q50,3.0,6.0,SemiAuto-7,2WD,Gasoline,FA,midsize car,3,20,29,23,5,No
2018,INFINITI Q50,3.0,6.0,SemiAuto-7,2WD,Gasoline,CA,midsize car,3,20,29,23,5,No
2018,INFINITI Q50,3.0,6.0,SemiAuto-7,4WD,Gasoline,FA,midsize car,3,19,27,22,4,No
2018,INFINITI Q50,3.0,6.0,SemiAuto-7,4WD,Gasoline,CA,midsize car,3,19,27,22,4,No
2018,INFINITI Q50 Hybrid,3.5,6.0,SemiAuto-7,2WD,Gasoline,FA,small car,3,27,32,29,6,No
2018,INFINITI Q50 Hybrid,3.5,6.0,SemiAuto-7,2WD,Gasoline,CA,small car,3,27,32,29,6,No
2018,INFINITI Q50 Hybrid,3.5,6.0,SemiAuto-7,4WD,Gasoline,FA,small car,3,26,30,28,6,No
2018,INFINITI Q50 Hybrid,3.5,6.0,SemiAuto-7,4WD,Gasoline,CA,small car,3,26,30,28,6,No
2018,INFINITI Q50 Red Sport,3.0,6.0,SemiAuto-7,2WD,Gasoline,FA,midsize car,3,20,26,22,4,No
2018,INFINITI Q50 Red Sport,3.0,6.0,SemiAuto-7,2WD,Gasoline,CA,midsize car,3,20,26,22,4,No
2018,INFINITI Q50 Red Sport,3.0,6.0,SemiAuto-7,4WD,Gasoline,FA,midsize car,3,19,26,22,4,No
2018,INFINITI Q50 Red Sport,3.0,6.0,SemiAuto-7,4WD,Gasoline,CA,midsize car,3,19,26,22,4,No
2018,INFINITI Q70,3.7,6.0,SemiAuto-7,2WD,Gasoline,FA,midsize car,3,18,25,21,4,No
2018,INFINITI Q70,3.7,6.0,SemiAuto-7,2WD,Gasoline,CA,midsize car,3,18,25,21,4,No
2018,INFINITI Q70,3.7,6.0,SemiAuto-7,4WD,Gasoline,FA,midsize car,3,18,24,20,4,No
2018,INFINITI Q70,3.7,6.0,SemiAuto-7,4WD,Gasoline,CA,midsize car,3,18,24,20,4,No
2018,INFINITI Q70,5.6,8.0,SemiAuto-7,2WD,Gasoline,FA,midsize car,3,16,24,19,3,No
2018,INFINITI Q70,5.6,8.0,SemiAuto-7,2WD,Gasoline,CA,midsize car,3,16,24,19,3,No
2018,INFINITI Q70,5.6,8.0,SemiAuto-7,4WD,Gasoline,FA,midsize car,3,16,23,18,3,No
2018,INFINITI Q70,5.6,8.0,SemiAuto-7,4WD,Gasoline,CA,midsize car,3,16,23,18,3,No
2018,INFINITI Q70 Hybrid,3.5,6.0,SemiAuto-7,2WD,Gasoline,FA,midsize car,3,28,33,30,7,Yes
2018,INFINITI Q70 Hybrid,3.5,6.0,SemiAuto-7,2WD,Gasoline,CA,midsize car,3,28,33,30,7,Yes
2018,INFINITI QX30,2.0,4.0,AutoMan-7,2WD,Gasoline,CA,small car,3,24,33,27,6,No
2018,INFINITI QX30,2.0,4.0,AutoMan-7,2WD,Gasoline,FA,small car,3,24,33,27,6,No
2018,INFINITI QX30,2.0,4.0,AutoMan-7,4WD,Gasoline,CA,small car,3,21,30,25,5,No
2018,INFINITI QX30,2.0,4.0,AutoMan-7,4WD,Gasoline,FA,small car,3,21,30,25,5,No
2018,JAGUAR F-Pace,2.0,4.0,SemiAuto-8,4WD,Diesel,CA,small SUV,1,26,33,29,5,No
2018,JAGUAR F-Pace,2.0,4.0,SemiAuto-8,4WD,Diesel,FA,small SUV,1,26,33,29,5,No
2018,JAGUAR F-Pace,2.0,4.0,SemiAuto-8,4WD,Gasoline,CA,small SUV,7,22,27,24,5,No
2018,JAGUAR F-Pace,2.0,4.0,SemiAuto-8,4WD,Gasoline,FA,small SUV,7,22,27,24,5,No
2018,JAGUAR F-Pace,3.0,6.0,SemiAuto-8,4WD,Gasoline,CA,small SUV,7,18,23,20,4,No
2018,JAGUAR F-Pace,3.0,6.0,SemiAuto-8,4WD,Gasoline,FA,small SUV,7,18,23,20,4,No
2018,JAGUAR F-Type Convertible,3.0,6.0,Man-6,2WD,Gasoline,CA,small car,7,16,24,19,3,No
2018,JAGUAR F-Type Convertible,3.0,6.0,Man-6,2WD,Gasoline,FA,small car,7,16,24,19,3,No
2018,JAGUAR F-Type Convertible,3.0,6.0,SemiAuto-8,2WD,Gasoline,CA,small car,7,20,28,23,5,No
2018,JAGUAR F-Type Convertible,3.0,6.0,SemiAuto-8,2WD,Gasoline,FA,small car,7,20,28,23,5,No
2018,JAGUAR F-Type Coupe,3.0,6.0,Man-6,2WD,Gasoline,CA,small car,7,16,24,19,3,No
2018,JAGUAR F-Type Coupe,3.0,6.0,Man-6,2WD,Gasoline,FA,small car,7,16,24,19,3,No
2018,JAGUAR F-Type Coupe,3.0,6.0,SemiAuto-8,2WD,Gasoline,CA,small car,7,20,28,23,5,No
2018,JAGUAR F-Type Coupe,3.0,6.0,SemiAuto-8,2WD,Gasoline,FA,small car,7,20,28,23,5,No
2018,JAGUAR F-Type R Convertible,5.0,8.0,SemiAuto-8,4WD,Gasoline,FA,small car,3,15,23,18,3,No
2018,JAGUAR F-Type R Convertible,5.0,8.0,SemiAuto-8,4WD,Gasoline,CA,small car,3,15,23,18,3,No
2018,JAGUAR F-Type R Coupe,5.0,8.0,SemiAuto-8,4WD,Gasoline,FA,small car,3,15,23,18,3,No
2018,JAGUAR F-Type R Coupe,5.0,8.0,SemiAuto-8,4WD,Gasoline,CA,small car,3,15,23,18,3,No
2018,JAGUAR F-Type S Convertible,3.0,6.0,Man-6,2WD,Gasoline,CA,small car,7,15,24,18,3,No
2018,JAGUAR F-Type S Convertible,3.0,6.0,Man-6,2WD,Gasoline,FA,small car,7,15,24,18,3,No
2018,JAGUAR F-Type S Convertible,3.0,6.0,SemiAuto-8,2WD,Gasoline,CA,small car,7,19,27,22,4,No
2018,JAGUAR F-Type S Convertible,3.0,6.0,SemiAuto-8,2WD,Gasoline,FA,small car,7,19,27,22,4,No
2018,JAGUAR F-Type S Convertible,3.0,6.0,SemiAuto-8,4WD,Gasoline,CA,small car,7,18,26,21,4,No
2018,JAGUAR F-Type S Convertible,3.0,6.0,SemiAuto-8,4WD,Gasoline,FA,small car,7,18,26,21,4,No
2018,JAGUAR F-Type S Coupe,3.0,6.0,Man-6,2WD,Gasoline,CA,small car,7,15,24,18,3,No
2018,JAGUAR F-Type S Coupe,3.0,6.0,Man-6,2WD,Gasoline,FA,small car,7,15,24,18,3,No
2018,JAGUAR F-Type S Coupe,3.0,6.0,SemiAuto-8,2WD,Gasoline,CA,small car,7,19,27,22,4,No
2018,JAGUAR F-Type S Coupe,3.0,6.0,SemiAuto-8,2WD,Gasoline,FA,small car,7,19,27,22,4,No
2018,JAGUAR F-Type S Coupe,3.0,6.0,SemiAuto-8,4WD,Gasoline,CA,small car,7,18,26,21,4,No
2018,JAGUAR F-Type S Coupe,3.0,6.0,SemiAuto-8,4WD,Gasoline,FA,small car,7,18,26,21,4,No
2018,JAGUAR XE,2.0,4.0,SemiAuto-8,2WD,Diesel,CA,small car,1,32,42,36,7,No
2018,JAGUAR XE,2.0,4.0,SemiAuto-8,2WD,Diesel,FA,small car,1,32,42,36,7,No
2018,JAGUAR XE,2.0,4.0,SemiAuto-8,2WD,Gasoline,CA,small car,7,25,34,28,6,No
2018,JAGUAR XE,2.0,4.0,SemiAuto-8,2WD,Gasoline,FA,small car,7,25,34,28,6,No
2018,JAGUAR XE,2.0,4.0,SemiAuto-8,4WD,Diesel,CA,small car,1,30,40,34,7,No
2018,JAGUAR XE,2.0,4.0,SemiAuto-8,4WD,Diesel,FA,small car,1,30,40,34,7,No
2018,JAGUAR XE,2.0,4.0,SemiAuto-8,4WD,Gasoline,CA,small car,7,24,34,28,6,No
2018,JAGUAR XE,2.0,4.0,SemiAuto-8,4WD,Gasoline,FA,small car,7,24,34,28,6,No
2018,JAGUAR XE,3.0,6.0,SemiAuto-8,2WD,Gasoline,CA,small car,7,21,30,24,5,No
2018,JAGUAR XE,3.0,6.0,SemiAuto-8,2WD,Gasoline,FA,small car,7,21,30,24,5,No
2018,JAGUAR XE,3.0,6.0,SemiAuto-8,4WD,Gasoline,CA,small car,7,20,29,23,5,No
2018,JAGUAR XE,3.0,6.0,SemiAuto-8,4WD,Gasoline,FA,small car,7,20,29,23,5,No
2018,JAGUAR XF,2.0,4.0,SemiAuto-8,2WD,Diesel,CA,midsize car,1,31,42,35,7,No
2018,JAGUAR XF,2.0,4.0,SemiAuto-8,2WD,Diesel,FA,midsize car,1,31,42,35,7,No
2018,JAGUAR XF,2.0,4.0,SemiAuto-8,2WD,Gasoline,CA,midsize car,7,25,34,28,6,No
2018,JAGUAR XF,2.0,4.0,SemiAuto-8,2WD,Gasoline,FA,midsize car,7,25,34,28,6,No
2018,JAGUAR XF,2.0,4.0,SemiAuto-8,4WD,Diesel,CA,midsize car,1,30,40,34,7,No
2018,JAGUAR XF,2.0,4.0,SemiAuto-8,4WD,Diesel,FA,midsize car,1,30,40,34,7,No
2018,JAGUAR XF,2.0,4.0,SemiAuto-8,4WD,Gasoline,CA,midsize car,7,23,33,27,6,No
2018,JAGUAR XF,2.0,4.0,SemiAuto-8,4WD,Gasoline,FA,midsize car,7,23,33,27,6,No
2018,JAGUAR XF,3.0,6.0,SemiAuto-8,2WD,Gasoline,CA,midsize car,7,20,29,23,5,No
2018,JAGUAR XF,3.0,6.0,SemiAuto-8,2WD,Gasoline,FA,midsize car,7,20,29,23,5,No
2018,JAGUAR XF,3.0,6.0,SemiAuto-8,4WD,Gasoline,CA,midsize car,7,20,28,23,5,No
2018,JAGUAR XF,3.0,6.0,SemiAuto-8,4WD,Gasoline,FA,midsize car,7,20,28,23,5,No
2018,JEEP Cherokee,2.4,4.0,Auto-9,2WD,Ethanol/Gas,CA,small SUV,3,15/21,22/30,18/25,5,No
2018,JEEP Cherokee,2.4,4.0,Auto-9,2WD,Ethanol/Gas,FA,small SUV,3,15/21,22/30,18/25,5,No
2018,JEEP Cherokee,2.4,4.0,Auto-9,2WD,Gasoline,CA,small SUV,7,21,30,25,5,No
2018,JEEP Cherokee,2.4,4.0,Auto-9,2WD,Gasoline,FA,small SUV,7,21,30,25,5,No
2018,JEEP Cherokee,2.4,4.0,Auto-9,4WD,Ethanol/Gas,CA,small SUV,3,14/21,21/28,17/23,5,No
2018,JEEP Cherokee,2.4,4.0,Auto-9,4WD,Ethanol/Gas,FA,small SUV,3,14/21,21/28,17/23,5,No
2018,JEEP Cherokee,2.4,4.0,Auto-9,4WD,Gasoline,CA,small SUV,3,21,28,23,5,No
2018,JEEP Cherokee,2.4,4.0,Auto-9,4WD,Gasoline,FA,small SUV,3,21,28,23,5,No
2018,JEEP Cherokee,3.2,6.0,Auto-9,2WD,Gasoline,CA,small SUV,3,21,29,24,5,No
2018,JEEP Cherokee,3.2,6.0,Auto-9,2WD,Gasoline,FA,small SUV,3,21,29,24,5,No
2018,JEEP Cherokee,3.2,6.0,Auto-9,4WD,Gasoline,CA,small SUV,3,20,27,23,5,No
2018,JEEP Cherokee,3.2,6.0,Auto-9,4WD,Gasoline,FA,small SUV,3,20,27,23,5,No
2018,JEEP Cherokee 4x4 Active Drive II,2.4,4.0,Auto-9,4WD,Gasoline,CA,small SUV,7,21,27,23,5,No
2018,JEEP Cherokee 4x4 Active Drive II,2.4,4.0,Auto-9,4WD,Gasoline,FA,small SUV,7,21,27,23,5,No
2018,JEEP Cherokee 4x4 Active Drive II,2.4,4.0,Auto-9,4WD,Gasoline,CA,small SUV,1,21,27,23,5,No
2018,JEEP Cherokee 4x4 Active Drive II,2.4,4.0,Auto-9,4WD,Gasoline,FA,small SUV,1,21,27,23,5,No
2018,JEEP Cherokee 4x4 Active Drive II,3.2,6.0,Auto-9,4WD,Gasoline,CA,small SUV,3,18,26,21,4,No
2018,JEEP Cherokee 4x4 Active Drive II,3.2,6.0,Auto-9,4WD,Gasoline,FA,small SUV,3,18,26,21,4,No
2018,JEEP Cherokee Trailhawk,2.4,4.0,Auto-9,4WD,Gasoline,CA,small SUV,7,19,25,22,4,No
2018,JEEP Cherokee Trailhawk,2.4,4.0,Auto-9,4WD,Gasoline,FA,small SUV,7,19,25,22,4,No
2018,JEEP Cherokee Trailhawk,2.4,4.0,Auto-9,4WD,Gasoline,CA,small SUV,1,19,25,22,4,No
2018,JEEP Cherokee Trailhawk,2.4,4.0,Auto-9,4WD,Gasoline,FA,small SUV,1,19,25,22,4,No
2018,JEEP Cherokee Trailhawk,3.2,6.0,Auto-9,4WD,Gasoline,CA,small SUV,3,18,24,21,4,No
2018,JEEP Cherokee Trailhawk,3.2,6.0,Auto-9,4WD,Gasoline,FA,small SUV,3,18,24,21,4,No
2018,JEEP Compass,2.4,4.0,Auto-6,2WD,Gasoline,CA,small SUV,7,22,31,25,5,No
2018,JEEP Compass,2.4,4.0,Auto-6,2WD,Gasoline,FA,small SUV,7,22,31,25,5,No
2018,JEEP Compass,2.4,4.0,Auto-9,4WD,Gasoline,CA,small SUV,7,22,30,25,5,No
2018,JEEP Compass,2.4,4.0,Auto-9,4WD,Gasoline,FA,small SUV,7,22,30,25,5,No
2018,JEEP Compass,2.4,4.0,Man-6,2WD,Gasoline,CA,small SUV,3,23,32,26,5,No
2018,JEEP Compass,2.4,4.0,Man-6,2WD,Gasoline,FA,small SUV,3,23,32,26,5,No
2018,JEEP Compass,2.4,4.0,Man-6,4WD,Gasoline,CA,small SUV,3,22,31,25,5,No
2018,JEEP Compass,2.4,4.0,Man-6,4WD,Gasoline,FA,small SUV,3,22,31,25,5,No
2018,JEEP Grand Cherokee,3.6,6.0,Auto-8,2WD,Gasoline,CA,standard SUV,5,19,26,21,4,No
2018,JEEP Grand Cherokee,3.6,6.0,Auto-8,2WD,Gasoline,FA,standard SUV,5,19,26,21,4,No
2018,JEEP Grand Cherokee,3.6,6.0,Auto-8,4WD,Gasoline,CA,standard SUV,5,18,25,21,4,No
2018,JEEP Grand Cherokee,3.6,6.0,Auto-8,4WD,Gasoline,FA,standard SUV,5,18,25,21,4,No
2018,JEEP Grand Cherokee,5.7,8.0,Auto-8,4WD,Gasoline,CA,standard SUV,3,14,22,17,3,No
2018,JEEP Grand Cherokee,5.7,8.0,Auto-8,4WD,Gasoline,FA,standard SUV,3,14,22,17,3,No
2018,JEEP Grand Cherokee SRT,6.4,8.0,Auto-8,4WD,Gasoline,CA,standard SUV,1,13,19,15,2,No
2018,JEEP Grand Cherokee SRT,6.4,8.0,Auto-8,4WD,Gasoline,FA,standard SUV,1,13,19,15,2,No
2018,KARMA Revero,2.0,4.0,Auto-1,2WD,Gasoline/Electricity,FA,small car,1,20/59,21/61,20/60,10,No
2018,KARMA Revero,2.0,4.0,Auto-1,2WD,Gasoline/Electricity,CA,small car,1,20/59,21/61,20/60,10,No
