record_year,model,displ,cyl,trans,drive,fuel,cert_region,veh_class,air_pollution_score,city_mpg,hwy_mpg,cmb_mpg,greenhouse_gas_score,smartway
2008,FORD Edge,3.5,(6 cyl),Auto-L6,4WD,Gasoline,CA,SUV,7,15,22,18,5,no
2008,FORD Edge,3.5,(6 cyl),Auto-L6,2WD,Gasoline,FA,SUV,6,16,24,19,5,no
2008,FORD Edge,3.5,(6 cyl),Auto-L6,4WD,Gasoline,FA,SUV,6,15,22,18,5,no
2008,FORD Escape,2.3,(4 cyl),Man-5,2WD,Gasoline,CA,SUV,7,22,28,24,7,yes
2008,FORD Escape,2.3,(4 cyl),Auto-L4,2WD,Gasoline,FA,SUV,6,20,26,22,6,no
2008,FORD Escape,2.3,(4 cyl),Man-5,2WD,Gasoline,FA,SUV,6,22,28,24,7,yes
2008,FORD Escape,2.3,(4 cyl),Auto-L4,4WD,Gasoline,FA,SUV,6,19,24,21,6,no
2008,FORD Escape,2.3,(4 cyl),Auto-L4,2WD,Gasoline,CA,SUV,6,20,26,22,6,no
2008,FORD Escape,2.3,(4 cyl),Auto-L4,4WD,Gasoline,CA,SUV,6,19,24,21,6,no
2008,FORD Escape,3.0,(6 cyl),Auto-L4,2WD,Gasoline,FA,SUV,6,18,24,20,6,no
2008,FORD Escape,3.0,(6 cyl),Auto-L4,4WD,Gasoline,FA,SUV,6,17,22,19,5,no
2008,FORD Escape,3.0,(6 cyl),Auto-L4,2WD,Gasoline,CA,SUV,6,18,24,20,6,no
2008,FORD Escape,3.0,(6 cyl),Auto-L4,4WD,Gasoline,CA,SUV,6,17,22,19,5,no
2008,FORD Escape Hybrid,2.3,(4 cyl),Auto-AV,2WD,Gasoline,CA,SUV,9.5,34,30,32,9,yes
2008,FORD Escape Hybrid,2.3,(4 cyl),Auto-AV,4WD,Gasoline,CA,SUV,9.5,29,27,28,8,yes
2008,FORD Escape Hybrid,2.3,(4 cyl),Auto-AV,2WD,Gasoline,FA,SUV,8,34,30,32,9,yes
2008,FORD Escape Hybrid,2.3,(4 cyl),Auto-AV,4WD,Gasoline,FA,SUV,8,29,27,28,8,yes
2008,FORD Expedition,5.4,(8 cyl),Auto-L6,2WD,Gasoline,CA,SUV,7,12,18,14,2,no
2008,FORD Expedition,5.4,(8 cyl),Auto-L6,2WD,Gasoline,FA,SUV,6,12,18,14,2,no
2008,FORD Explorer,4.0,(6 cyl),Auto-L5,2WD,Gasoline,FA,SUV,7,14,20,16,4,no
2008,FORD Explorer,4.0,(6 cyl),Auto-L5,4WD,Gasoline,FA,SUV,7,13,19,15,3,no
2008,FORD Explorer,4.0,(6 cyl),Auto-L5,2WD,Gasoline,CA,SUV,7,14,20,16,4,no
2008,FORD Explorer,4.0,(6 cyl),Auto-L5,4WD,Gasoline,CA,SUV,7,13,19,15,3,no
2008,FORD Explorer,4.6,(8 cyl),Auto-L6,2WD,Gasoline,CA,SUV,7,13,20,16,4,no
2008,FORD Explorer,4.6,(8 cyl),Auto-L6,4WD,Gasoline,CA,SUV,7,13,19,15,3,no
2008,FORD Explorer,4.6,(8 cyl),Auto-L6,2WD,Gasoline,FA,SUV,6,13,20,16,4,no
2008,FORD Explorer,4.6,(8 cyl),Auto-L6,4WD,Gasoline,FA,SUV,6,13,19,15,3,no
2008,FORD Explorer Sport Trac,4.0,(6 cyl),Auto-L5,2WD,Gasoline,FA,pickup,7,14,20,16,4,no
2008,FORD Explorer Sport Trac,4.0,(6 cyl),Auto-L5,4WD,Gasoline,FA,pickup,7,13,19,15,3,no
2008,FORD Explorer Sport Trac,4.0,(6 cyl),Auto-L5,2WD,Gasoline,CA,pickup,7,14,20,16,4,no
2008,FORD Explorer Sport Trac,4.0,(6 cyl),Auto-L5,4WD,Gasoline,CA,pickup,7,13,19,15,3,no
2008,FORD Explorer Sport Trac,4.6,(8 cyl),Auto-L6,2WD,Gasoline,CA,pickup,7,13,20,16,4,no
2008,FORD Explorer Sport Trac,4.6,(8 cyl),Auto-L6,4WD,Gasoline,CA,pickup,7,13,19,15,3,no
2008,FORD Explorer Sport Trac,4.6,(8 cyl),Auto-L6,2WD,Gasoline,FA,pickup,6,13,20,16,4,no
2008,FORD Explorer Sport Trac,4.6,(8 cyl),Auto-L6,4WD,Gasoline,FA,pickup,6,13,19,15,3,no
2008,FORD F150,5.4,(8 cyl),Auto-L4,2WD,Gasoline,FA,pickup,7,13,17,14,2,no
2008,FORD F150,5.4,(8 cyl),Auto-L4,4WD,Gasoline,FA,pickup,7,13,17,14,2,no
2008,FORD F150,5.4,(8 cyl),Auto-L4,2WD,Gasoline,CA,pickup,7,13,17,14,2,no
2008,FORD F150,5.4,(8 cyl),Auto-L4,4WD,Gasoline,CA,pickup,7,13,17,14,2,no
2008,FORD F150,4.2,(6 cyl),Auto-L4,2WD,Gasoline,CA,pickup,6,14,19,16,4,no
2008,FORD F150,4.2,(6 cyl),Man-5,2WD,Gasoline,CA,pickup,6,14,20,16,4,no
2008,FORD F150,4.6,(8 cyl),Auto-L4,2WD,Gasoline,CA,pickup,6,14,19,16,4,no
2008,FORD F150,4.6,(8 cyl),Auto-L4,4WD,Gasoline,CA,pickup,6,13,17,14,2,no
2008,FORD F150,4.2,(6 cyl),Auto-L4,2WD,Gasoline,FA,pickup,3,14,19,16,4,no
2008,FORD F150,4.2,(6 cyl),Man-5,2WD,Gasoline,FA,pickup,3,14,20,16,4,no
2008,FORD F150,4.6,(8 cyl),Auto-L4,2WD,Gasoline,FA,pickup,3,14,19,16,4,no
2008,FORD F150,4.6,(8 cyl),Auto-L4,4WD,Gasoline,FA,pickup,3,13,17,14,2,no
2008,FORD F150,5.4,(8 cyl),Auto-L4,2WD,Gasoline,FA,pickup,3,13,17,14,2,no
2008,FORD F150,5.4,(8 cyl),Auto-L4,4WD,Gasoline,FA,pickup,3,13,17,14,2,no
2008,FORD F150 FFV,5.4,(8 cyl),Auto-L4,4WD,ethanol/gas,FC,pickup,6/6,9/13,12/17,10/15,4/3,no
2008,FORD F150 FFV,5.4,(8 cyl),Auto-L4,2WD,ethanol/gas,FA,pickup,3/3,10/13,13/18,11/15,5/3,no
2008,FORD F150 FFV,5.4,(8 cyl),Auto-L4,4WD,ethanol/gas,FA,pickup,3/3,9/13,12/17,10/15,4/3,no
2008,FORD F150 STX SE,5.4,(8 cyl),Auto-L4,2WD,Gasoline,FA,pickup,7,14,19,15,3,no
2008,FORD F150 STX SE,5.4,(8 cyl),Auto-L4,2WD,Gasoline,CA,pickup,7,14,19,15,3,no
2008,FORD F150 STX SE,5.4,(8 cyl),Auto-L4,2WD,Gasoline,FA,pickup,3,14,19,15,3,no
2008,FORD F150 STX SE FFV,5.4,(8 cyl),Auto-L4,2WD,ethanol/gas,FA,pickup,3/3,10/14,14/19,12/15,6/3,no
2008,FORD F150 Supercharged,5.4,(8 cyl),Auto-L4,2WD,Gasoline,FA,pickup,3,12,15,13,1,no
2008,FORD Focus,2.0,(4 cyl),Auto-L4,2WD,Gasoline,CA,small car,9.5,24,33,28,8,yes
2008,FORD Focus,2.0,(4 cyl),Man-5,2WD,Gasoline,CA,small car,9.5,24,35,28,8,yes
2008,FORD Focus,2.0,(4 cyl),Auto-L4,2WD,Gasoline,FA,small car,8,24,33,28,8,yes
2008,FORD Focus,2.0,(4 cyl),Man-5,2WD,Gasoline,FA,small car,8,24,35,28,8,yes
2008,FORD Focus,2.0,(4 cyl),Auto-L4,2WD,Gasoline,FC,small car,7,24,33,28,8,yes
2008,FORD Focus,2.0,(4 cyl),Man-5,2WD,Gasoline,FC,small car,7,24,35,28,8,yes
2008,FORD Fusion,2.3,(4 cyl),Auto-L5,2WD,Gasoline,CA,midsize car,9.5,20,28,23,7,yes
2008,FORD Fusion,3.0,(6 cyl),Auto-L6,4WD,Gasoline,CA,midsize car,7,17,25,20,6,yes
2008,FORD Fusion,3.0,(6 cyl),Auto-L6,2WD,Gasoline,CA,midsize car,7,18,26,21,6,yes
2008,FORD Fusion,2.3,(4 cyl),Auto-L5,2WD,Gasoline,FA,midsize car,6,20,28,23,7,yes
2008,FORD Fusion,2.3,(4 cyl),Man-5,2WD,Gasoline,FA,midsize car,6,20,29,23,7,yes
2008,FORD Fusion,3.0,(6 cyl),Auto-L6,4WD,Gasoline,FA,midsize car,6,17,25,20,6,no
2008,FORD Fusion,3.0,(6 cyl),Auto-L6,2WD,Gasoline,FA,midsize car,6,18,26,21,6,no
2008,FORD Mustang,4.0,(6 cyl),Auto-L5,2WD,Gasoline,CA,small car,7,16,24,19,5,no
2008,FORD Mustang,4.0,(6 cyl),Man-5,2WD,Gasoline,CA,small car,7,17,26,20,6,yes
2008,FORD Mustang,4.6,(8 cyl),Auto-L5,2WD,Gasoline,CA,small car,7,15,22,18,5,no
2008,FORD Mustang,4.6,(8 cyl),Man-5,2WD,Gasoline,CA,small car,7,15,23,18,5,no
2008,FORD Mustang,4.0,(6 cyl),Auto-L5,2WD,Gasoline,FA,small car,6,16,24,19,5,no
2008,FORD Mustang,4.0,(6 cyl),Man-5,2WD,Gasoline,FA,small car,6,17,26,20,6,no
2008,FORD Mustang,4.6,(8 cyl),Auto-L5,2WD,Gasoline,FA,small car,6,15,22,18,5,no
2008,FORD Mustang,4.6,(8 cyl),Man-5,2WD,Gasoline,FA,small car,6,15,23,18,5,no
2008,FORD Mustang,4.6,(8 cyl),Auto-L5,2WD,Gasoline,CA,small car,6,15,22,18,5,no
2008,FORD Mustang,4.6,(8 cyl),Man-5,2WD,Gasoline,CA,small car,6,15,23,18,5,no
2008,FORD Mustang,5.4,(8 cyl),Man-6,2WD,Gasoline,FA,small car,6,14,20,16,4,no
2008,FORD Mustang,5.4,(8 cyl),Man-6,2WD,Gasoline,CA,small car,6,14,20,16,4,no
2008,FORD Ranger,2.3,(4 cyl),Auto-L5,2WD,Gasoline,CA,pickup,7,19,24,21,6,yes
2008,FORD Ranger,2.3,(4 cyl),Man-5,2WD,Gasoline,CA,pickup,7,21,26,23,7,yes
2008,FORD Ranger,3.0,(6 cyl),Auto-L5,2WD,Gasoline,CA,pickup,7,15,20,17,4,no
2008,FORD Ranger,3.0,(6 cyl),Man-5,2WD,Gasoline,CA,pickup,7,16,22,18,5,no
2008,FORD Ranger,3.0,(6 cyl),Auto-L5,4WD,Gasoline,CA,pickup,7,14,19,16,4,no
2008,FORD Ranger,3.0,(6 cyl),Man-5,4WD,Gasoline,CA,pickup,7,15,20,17,4,no
2008,FORD Ranger,2.3,(4 cyl),Auto-L5,2WD,Gasoline,FA,pickup,6,19,24,21,6,no
2008,FORD Ranger,2.3,(4 cyl),Man-5,2WD,Gasoline,FA,pickup,6,21,26,23,7,yes
2008,FORD Ranger,3.0,(6 cyl),Auto-L5,2WD,Gasoline,FA,pickup,6,15,20,17,4,no
2008,FORD Ranger,3.0,(6 cyl),Man-5,2WD,Gasoline,FA,pickup,6,16,22,18,5,no
2008,FORD Ranger,3.0,(6 cyl),Auto-L5,4WD,Gasoline,FA,pickup,6,14,19,16,4,no
2008,FORD Ranger,3.0,(6 cyl),Man-5,4WD,Gasoline,FA,pickup,6,15,20,17,4,no
2008,FORD Ranger,4.0,(6 cyl),Man-5,2WD,Gasoline,FA,pickup,6,15,20,17,4,no
2008,FORD Ranger,4.0,(6 cyl),Auto-L5,2WD,Gasoline,FA,pickup,6,15,20,17,4,no
2008,FORD Ranger,4.0,(6 cyl),Auto-L5,4WD,Gasoline,FA,pickup,6,14,17,15,3,no
2008,FORD Ranger,4.0,(6 cyl),Man-5,4WD,Gasoline,FA,pickup,6,15,19,16,4,no
2008,FORD Ranger,4.0,(6 cyl),Man-5,2WD,Gasoline,CA,pickup,6,15,20,17,4,no
2008,FORD Ranger,4.0,(6 cyl),Auto-L5,2WD,Gasoline,CA,pickup,6,15,20,17,4,no
2008,FORD Ranger,4.0,(6 cyl),Auto-L5,4WD,Gasoline,CA,pickup,6,14,17,15,3,no
2008,FORD Ranger,4.0,(6 cyl),Man-5,4WD,Gasoline,CA,pickup,6,15,19,16,4,no
2008,FORD Taurus,3.5,(6 cyl),Auto-L6,4WD,Gasoline,CA,large car,9.5,17,24,19,5,no
2008,FORD Taurus,3.5,(6 cyl),Auto-L6,2WD,Gasoline,CA,large car,9.5,18,28,22,6,yes
2008,FORD Taurus,3.5,(6 cyl),Auto-L6,4WD,Gasoline,FA,large car,6,17,24,19,5,no
2008,FORD Taurus,3.5,(6 cyl),Auto-L6,2WD,Gasoline,FA,large car,6,18,28,22,6,no
2008,FORD Taurus X,3.5,(6 cyl),Auto-L6,2WD,Gasoline,CA,SUV,9.5,16,24,19,5,no
2008,FORD Taurus X,3.5,(6 cyl),Auto-L6,4WD,Gasoline,CA,SUV,9.5,15,22,18,5,no
2008,FORD Taurus X,3.5,(6 cyl),Auto-L6,2WD,Gasoline,FA,SUV,6,16,24,19,5,no
2008,FORD Taurus X,3.5,(6 cyl),Auto-L6,4WD,Gasoline,FA,SUV,6,15,22,18,5,no
2008,GMC Acadia,3.6,(6 cyl),Auto-L6,2WD,Gasoline,FA,SUV,6,16,24,19,5,no
2008,GMC Acadia,3.6,(6 cyl),Auto-L6,4WD,Gasoline,FA,SUV,6,16,22,18,5,no
2008,GMC Acadia,3.6,(6 cyl),Auto-L6,2WD,Gasoline,CA,SUV,6,16,24,19,5,no
2008,GMC Acadia,3.6,(6 cyl),Auto-L6,4WD,Gasoline,CA,SUV,6,16,22,18,5,no
2008,GMC Canyon,2.9,(4 cyl),Man-5,2WD,Gasoline,FC,pickup,7,18,24,20,6,yes
2008,GMC Canyon,2.9,(4 cyl),Auto-L4,2WD,Gasoline,FC,pickup,7,18,24,20,6,yes
2008,GMC Canyon,2.9,(4 cyl),Man-5,4WD,Gasoline,FC,pickup,7,16,22,18,5,no
2008,GMC Canyon,2.9,(4 cyl),Auto-L4,4WD,Gasoline,FC,pickup,7,17,22,19,5,no
2008,GMC Canyon,3.7,(5 cyl),Auto-L4,2WD,Gasoline,FC,pickup,7,16,22,18,5,no
2008,GMC Canyon,3.7,(5 cyl),Auto-L4,4WD,Gasoline,FC,pickup,7,15,20,17,4,no
2008,GMC Canyon,3.7,(5 cyl),Auto-L4,4WD,Gasoline,FC,pickup,7,15,21,17,4,no
2008,GMC Canyon,2.9,(4 cyl),Man-5,2WD,Gasoline,FA,pickup,6,18,24,20,6,no
2008,GMC Canyon,2.9,(4 cyl),Auto-L4,2WD,Gasoline,FA,pickup,6,18,24,20,6,no
2008,GMC Canyon,2.9,(4 cyl),Man-5,4WD,Gasoline,FA,pickup,6,16,22,18,5,no
2008,GMC Canyon,2.9,(4 cyl),Auto-L4,4WD,Gasoline,FA,pickup,6,17,22,19,5,no
2008,GMC Canyon,3.7,(5 cyl),Auto-L4,2WD,Gasoline,FA,pickup,6,14,18,15,3,no
2008,GMC Canyon,3.7,(5 cyl),Auto-L4,2WD,Gasoline,FA,pickup,6,16,22,18,5,no
2008,GMC Canyon,3.7,(5 cyl),Auto-L4,4WD,Gasoline,FA,pickup,6,15,20,17,4,no
2008,GMC Canyon,3.7,(5 cyl),Auto-L4,4WD,Gasoline,FA,pickup,6,15,21,17,4,no
2008,GMC Envoy,4.2,(6 cyl),Auto-L4,2WD,Gasoline,FC,SUV,7,14,20,16,4,no
2008,GMC Envoy,4.2,(6 cyl),Auto-L4,4WD,Gasoline,FC,SUV,7,14,20,16,4,no
2008,GMC Envoy,4.2,(6 cyl),Auto-L4,2WD,Gasoline,FA,SUV,6,14,20,16,4,no
2008,GMC Envoy,4.2,(6 cyl),Auto-L4,4WD,Gasoline,FA,SUV,6,14,20,16,4,no
2008,GMC Envoy,5.3,(8 cyl),Auto-L4,2WD,Gasoline,CA,SUV,6,14,20,17,4,no
2008,GMC Envoy,5.3,(8 cyl),Auto-L4,4WD,Gasoline,CA,SUV,6,13,19,16,4,no
2008,GMC Envoy,5.3,(8 cyl),Auto-L4,2WD,Gasoline,FA,SUV,3,14,20,17,4,no
2008,GMC Envoy,5.3,(8 cyl),Auto-L4,4WD,Gasoline,FA,SUV,3,13,19,16,4,no
2008,GMC Savana 1500,5.3,(8 cyl),Auto-L4,4WD,ethanol/gas,FC,van,6/6,9/12,12/16,10/14,4/2,no
2008,GMC Savana 1500,5.3,(8 cyl),Auto-L4,2WD,ethanol/gas,FC,van,6/6,9/12,12/16,10/14,4/2,no
2008,GMC Savana 1500,4.3,(6 cyl),Auto-L4,2WD,Gasoline,FA,van,6,15,20,17,4,no
2008,GMC Savana 1500,4.3,(6 cyl),Auto-L4,2WD,Gasoline,CA,van,6,15,20,17,4,no
2008,GMC Savana 1500,5.3,(8 cyl),Auto-L4,4WD,Gasoline,FA,van,6,12,16,14,2,no
2008,GMC Savana 1500,5.3,(8 cyl),Auto-L4,2WD,Gasoline,FA,van,6,12,16,14,2,no
2008,GMC Savana 1500,5.3,(8 cyl),Auto-L4,4WD,Gasoline,FA,van,6,13,17,15,3,no
2008,GMC Savana 1500,5.3,(8 cyl),Auto-L4,2WD,Gasoline,FA,van,6,14,18,15,3,no
2008,GMC Savana 1500,5.3,(8 cyl),Auto-L4,4WD,Gasoline,CA,van,6,12,16,14,2,no
2008,GMC Savana 1500,5.3,(8 cyl),Auto-L4,2WD,Gasoline,CA,van,6,12,16,14,2,no
2008,GMC Savana 1500,5.3,(8 cyl),Auto-L4,4WD,Gasoline,CA,van,6,13,17,15,3,no
2008,GMC Savana 1500,5.3,(8 cyl),Auto-L4,2WD,Gasoline,CA,van,6,14,18,15,3,no
2008,GMC Savana 2500,5.3,(8 cyl),Auto-L4,4WD,ethanol/gas,FC,van,6/6,10/13,12/17,11/15,5/3,no
2008,GMC Savana 2500,5.3,(8 cyl),Auto-L4,2WD,ethanol/gas,FC,van,6/6,9/12,12/16,10/14,4/2,no
2008,GMC Savana 2500,4.3,(6 cyl),Auto-L4,2WD,Gasoline,FA,van,6,15,20,17,4,no
2008,GMC Savana 2500,4.3,(6 cyl),Auto-L4,2WD,Gasoline,CA,van,6,15,20,17,4,no
2008,GMC Savana 2500,5.3,(8 cyl),Auto-L4,2WD,Gasoline,FA,van,6,12,16,14,2,no
2008,GMC Savana 2500,5.3,(8 cyl),Auto-L4,4WD,Gasoline,FA,van,6,13,17,15,3,no
2008,GMC Savana 2500,5.3,(8 cyl),Auto-L4,2WD,Gasoline,FA,van,6,14,18,15,3,no
2008,GMC Savana 2500,5.3,(8 cyl),Auto-L4,2WD,Gasoline,CA,van,6,12,16,14,2,no
2008,GMC Savana 2500,5.3,(8 cyl),Auto-L4,4WD,Gasoline,CA,van,6,13,17,15,3,no
2008,GMC Savana 2500,5.3,(8 cyl),Auto-L4,2WD,Gasoline,CA,van,6,14,18,15,3,no
2008,GMC Sierra 15,5.3,(8 cyl),Auto-L4,2WD,ethanol/gas,FC,pickup,7/7,11/15,15/20,13/17,6/4,no
2008,GMC Sierra 15,5.3,(8 cyl),Auto-L4,4WD,ethanol/gas,FC,pickup,7/7,11/14,14/19,12/16,6/4,no
2008,GMC Sierra 15,4.8,(8 cyl),Auto-L4,2WD,Gasoline,FC,pickup,7,14,19,16,4,no
2008,GMC Sierra 15,4.8,(8 cyl),Auto-L4,4WD,Gasoline,FC,pickup,7,14,18,16,4,no
2008,GMC Sierra 15,5.3,(8 cyl),Auto-L4,2WD,Gasoline,FC,pickup,7,15,20,17,4,no
2008,GMC Sierra 15,5.3,(8 cyl),Auto-L4,4WD,Gasoline,FC,pickup,7,14,19,16,4,no
2008,GMC Sierra 15,6.0,(8 cyl),Auto-L4,2WD,Gasoline,FC,pickup,7,13,18,15,3,no
2008,GMC Sierra 15,6.0,(8 cyl),Auto-L4,4WD,Gasoline,FC,pickup,7,13,17,14,2,no
2008,GMC Sierra 15,5.3,(8 cyl),Auto-L4,2WD,ethanol/gas,FC,pickup,6/6,11/15,15/20,13/17,6/4,no
2008,GMC Sierra 15,5.3,(8 cyl),Auto-L4,4WD,ethanol/gas,FC,pickup,6/6,11/14,14/19,12/16,6/4,no
2008,GMC Sierra 15,4.3,(6 cyl),Auto-L4,2WD,Gasoline,FA,pickup,6,15,20,17,4,no
2008,GMC Sierra 15,4.3,(6 cyl),Auto-L4,4WD,Gasoline,FA,pickup,6,14,18,15,3,no
2008,GMC Sierra 15,4.3,(6 cyl),Auto-L4,2WD,Gasoline,CA,pickup,6,15,20,17,4,no
2008,GMC Sierra 15,4.3,(6 cyl),Auto-L4,4WD,Gasoline,CA,pickup,6,14,18,15,3,no
2008,GMC Sierra 15,4.8,(8 cyl),Auto-L4,2WD,Gasoline,FA,pickup,6,14,19,16,4,no
2008,GMC Sierra 15,4.8,(8 cyl),Auto-L4,4WD,Gasoline,FA,pickup,6,14,18,16,4,no
2008,GMC Sierra 15,6.0,(8 cyl),Auto-L4,2WD,Gasoline,FA,pickup,6,13,18,15,3,no
2008,GMC Sierra 15,6.0,(8 cyl),Auto-L4,4WD,Gasoline,FA,pickup,6,13,17,14,2,no
2008,GMC Sierra 15,6.0,(8 cyl),Auto-L4,2WD,Gasoline,CA,pickup,6,13,18,15,3,no
2008,GMC Sierra 15,6.2,(8 cyl),Auto-L6,2WD,Gasoline,FA,pickup,6,12,19,15,3,no
2008,GMC Sierra 15,6.2,(8 cyl),Auto-L6,4WD,Gasoline,FA,pickup,6,12,18,14,2,no
2008,GMC Sierra 15,6.2,(8 cyl),Auto-L6,2WD,Gasoline,CA,pickup,6,12,19,15,3,no
2008,GMC Sierra 15,6.2,(8 cyl),Auto-L6,4WD,Gasoline,CA,pickup,6,12,18,14,2,no
2008,GMC Sierra 15,5.3,(8 cyl),Auto-L4,2WD,Gasoline,FA,pickup,3,15,20,17,4,no
2008,GMC Sierra 15,5.3,(8 cyl),Auto-L4,4WD,Gasoline,FA,pickup,3,14,19,16,4,no
2008,GMC Yukon 1500,5.3,(8 cyl),Auto-L4,2WD,ethanol/gas,FC,SUV,7/7,11/14,15/20,12/16,6/4,no
2008,GMC Yukon 1500,5.3,(8 cyl),Auto-L4,4WD,ethanol/gas,FC,SUV,7/7,11/14,14/19,12/16,6/4,no
2008,GMC Yukon 1500,5.3,(8 cyl),Auto-L4,2WD,Gasoline,FC,SUV,7,14,20,16,4,no
2008,GMC Yukon 1500,6.0,(8 cyl),Auto-L4,2WD,Gasoline,FC,SUV,7,12,17,14,2,no
2008,GMC Yukon 1500,6.0,(8 cyl),Auto-L4,4WD,Gasoline,FC,SUV,7,12,17,14,2,no
2008,GMC Yukon 1500,5.3,(8 cyl),Auto-L4,2WD,ethanol/gas,FC,SUV,6/6,11/14,15/20,12/16,6/4,no
2008,GMC Yukon 1500,5.3,(8 cyl),Auto-L4,4WD,ethanol/gas,FC,SUV,6/6,11/14,14/19,12/16,6/4,no
2008,GMC Yukon 1500,4.8,(8 cyl),Auto-L4,2WD,Gasoline,FA,SUV,6,14,19,16,4,no
2008,GMC Yukon 1500,6.0,(8 cyl),Auto-L4,2WD,Gasoline,FA,SUV,6,12,17,14,2,no
2008,GMC Yukon 1500,6.0,(8 cyl),Auto-L4,4WD,Gasoline,FA,SUV,6,12,17,14,2,no
2008,GMC Yukon 1500,6.0,(8 cyl),Auto-L4,2WD,Gasoline,CA,SUV,6,12,17,14,2,no
2008,GMC Yukon 1500,6.2,(8 cyl),Auto-L6,2WD,Gasoline,FA,SUV,6,12,19,14,2,no
2008,GMC Yukon 1500,6.2,(8 cyl),Auto-L6,4WD,Gasoline,FA,SUV,6,12,18,14,2,no
2008,GMC Yukon 1500,6.2,(8 cyl),Auto-L6,2WD,Gasoline,CA,SUV,6,12,19,14,2,no
2008,GMC Yukon 1500,6.2,(8 cyl),Auto-L6,4WD,Gasoline,CA,SUV,6,12,18,14,2,no
2008,GMC Yukon 1500,5.3,(8 cyl),Auto-L4,2WD,Gasoline,FA,SUV,3,14,20,16,4,no
2008,GMC Yukon 1500 Hybrid,6.0,(8 cyl),Auto-AV,2WD,Gasoline,FA,SUV,6,21,22,21,6,no
2008,GMC Yukon 1500 Hybrid,6.0,(8 cyl),Auto-AV,4WD,Gasoline,FA,SUV,6,20,20,20,6,no
2008,GMC Yukon 1500 Hybrid,6.0,(8 cyl),Auto-AV,2WD,Gasoline,CA,SUV,6,21,22,21,6,no
2008,GMC Yukon 1500 Hybrid,6.0,(8 cyl),Auto-AV,4WD,Gasoline,CA,SUV,6,20,20,20,6,no
2008,HONDA Accord,2.4,(4 cyl),Auto-L5,2WD,Gasoline,CA,large car,9.5,21,31,24,7,yes
2008,HONDA Accord,2.4,(4 cyl),Auto-L5,2WD,Gasoline,CA,small car,9.5,21,30,24,7,yes
2008,HONDA Accord,3.5,(6 cyl),Auto-L5,2WD,Gasoline,CA,large car,9.5,19,29,22,6,yes
2008,HONDA Accord,3.5,(6 cyl),Auto-L5,2WD,Gasoline,CA,small car,9.5,19,28,22,6,yes
2008,HONDA Accord,2.4,(4 cyl),Auto-L5,2WD,Gasoline,FA,large car,9,21,31,24,7,yes
2008,HONDA Accord,2.4,(4 cyl),Auto-L5,2WD,Gasoline,FA,small car,9,21,30,24,7,yes
2008,HONDA Accord,3.5,(6 cyl),Auto-L5,2WD,Gasoline,FA,large car,9,19,29,22,6,yes
2008,HONDA Accord,3.5,(6 cyl),Auto-L5,2WD,Gasoline,FA,small car,9,19,28,22,6,yes
2008,HONDA Accord,2.4,(4 cyl),Auto-L5,2WD,Gasoline,CA,large car,7,21,31,24,7,yes
2008,HONDA Accord,2.4,(4 cyl),Man-5,2WD,Gasoline,CA,large car,7,22,31,25,7,yes
2008,HONDA Accord,2.4,(4 cyl),Auto-L5,2WD,Gasoline,CA,small car,7,21,30,24,7,yes
2008,HONDA Accord,2.4,(4 cyl),Man-5,2WD,Gasoline,CA,small car,7,22,31,25,7,yes
2008,HONDA Accord,3.5,(6 cyl),Auto-L5,2WD,Gasoline,CA,large car,7,19,29,22,6,yes
2008,HONDA Accord,3.5,(6 cyl),Man-6,2WD,Gasoline,CA,small car,7,17,25,20,6,yes
2008,HONDA Accord,3.5,(6 cyl),Auto-L5,2WD,Gasoline,CA,small car,7,19,28,22,6,yes
2008,HONDA Accord,2.4,(4 cyl),Auto-L5,2WD,Gasoline,FA,large car,6,21,31,24,7,yes
2008,HONDA Accord,2.4,(4 cyl),Man-5,2WD,Gasoline,FA,large car,6,22,31,25,7,yes
2008,HONDA Accord,2.4,(4 cyl),Auto-L5,2WD,Gasoline,FA,small car,6,21,30,24,7,yes
2008,HONDA Accord,2.4,(4 cyl),Man-5,2WD,Gasoline,FA,small car,6,22,31,25,7,yes
2008,HONDA Accord,3.5,(6 cyl),Auto-L5,2WD,Gasoline,FA,large car,6,19,29,22,6,no
2008,HONDA Accord,3.5,(6 cyl),Man-6,2WD,Gasoline,FA,small car,6,17,25,20,6,no
2008,HONDA Accord,3.5,(6 cyl),Auto-L5,2WD,Gasoline,FA,small car,6,19,28,22,6,no
2008,HONDA CR-V,2.4,(4 cyl),Auto-L5,2WD,Gasoline,CA,SUV,7,20,27,23,7,yes
2008,HONDA CR-V,2.4,(4 cyl),Auto-L5,4WD,Gasoline,CA,SUV,7,20,26,22,6,yes
2008,HONDA CR-V,2.4,(4 cyl),Auto-L5,2WD,Gasoline,FA,SUV,6,20,27,23,7,yes
2008,HONDA CR-V,2.4,(4 cyl),Auto-L5,4WD,Gasoline,FA,SUV,6,20,26,22,6,no
2008,HONDA Civic,1.8,(4 cyl),Auto-L5,2WD,CNG,CA,small car,9.5,24,36,28,9,yes
2008,HONDA Civic,1.8,(4 cyl),Auto-L5,2WD,CNG,FA,small car,9,24,36,28,9,yes
2008,HONDA Civic,1.8,(4 cyl),Auto-L5,2WD,Gasoline,CA,small car,7,25,36,29,8,yes
2008,HONDA Civic,1.8,(4 cyl),Man-5,2WD,Gasoline,CA,small car,7,26,34,29,8,yes
